0 	 0 	 2.5548e-08 
0 	 1 	 2.5997e-08 
0 	 2 	 2.56274e-08 
0 	 3 	 2.31844e-08 
0 	 4 	 1.94499e-08 
0 	 5 	 1.53389e-08 
0 	 6 	 1.14843e-08 
0 	 7 	 8.22157e-09 
0 	 8 	 5.65888e-09 
0 	 9 	 3.75938e-09 
0 	 10 	 2.41806e-09 
0 	 11 	 1.50998e-09 
0 	 12 	 9.17298e-10 
0 	 13 	 5.43062e-10 
0 	 14 	 3.13855e-10 
0 	 15 	 1.77304e-10 
0 	 16 	 9.80255e-11 
0 	 17 	 5.31053e-11 
0 	 18 	 2.82236e-11 
0 	 19 	 1.47286e-11 
0 	 20 	 7.55393e-12 
0 	 21 	 3.81178e-12 
0 	 22 	 1.89398e-12 
0 	 23 	 9.27416e-13 
0 	 24 	 4.47983e-13 
0 	 25 	 2.13632e-13 
0 	 26 	 1.00664e-13 
0 	 27 	 4.6921e-14 
0 	 28 	 2.16671e-14 
0 	 29 	 9.94032e-15 
0 	 30 	 4.5636e-15 
0 	 31 	 2.13942e-15 
0 	 32 	 1.07831e-15 
0 	 33 	 6.46407e-16 
0 	 34 	 5.0861e-16 
0 	 35 	 5.13445e-16 
0 	 36 	 5.92704e-16 
0 	 37 	 7.15003e-16 
0 	 38 	 8.64596e-16 
0 	 39 	 1.03152e-15 
0 	 40 	 1.20747e-15 
0 	 41 	 1.38421e-15 
0 	 42 	 1.55277e-15 
0 	 43 	 1.70402e-15 
0 	 44 	 1.82935e-15 
0 	 45 	 1.92094e-15 
0 	 46 	 1.97289e-15 
0 	 47 	 1.98196e-15 
0 	 48 	 1.94732e-15 
0 	 49 	 1.87125e-15 
0 	 50 	 1.75906e-15 
0 	 51 	 1.61803e-15 
0 	 52 	 1.45764e-15 
0 	 53 	 1.28967e-15 
0 	 54 	 1.12873e-15 
0 	 55 	 9.96224e-16 
0 	 56 	 9.29279e-16 
0 	 57 	 1.00107e-15 
0 	 58 	 1.36687e-15 
0 	 59 	 2.36392e-15 
0 	 60 	 4.72652e-15 
0 	 61 	 1.00409e-14 
0 	 62 	 2.16997e-14 
0 	 63 	 4.68764e-14 
0 	 64 	 1.00518e-13 
0 	 65 	 2.13345e-13 
0 	 66 	 4.47537e-13 
0 	 67 	 9.2688e-13 
0 	 68 	 1.89362e-12 
0 	 69 	 3.81236e-12 
0 	 70 	 7.55717e-12 
0 	 71 	 1.47387e-11 
0 	 72 	 2.82496e-11 
0 	 73 	 5.31637e-11 
0 	 74 	 9.81361e-11 
0 	 75 	 1.77493e-10 
0 	 76 	 3.14223e-10 
0 	 77 	 5.43722e-10 
0 	 78 	 9.18324e-10 
0 	 79 	 1.51172e-09 
0 	 80 	 2.42069e-09 
0 	 81 	 3.7627e-09 
0 	 82 	 5.66385e-09 
0 	 83 	 8.2285e-09 
0 	 84 	 1.14917e-08 
0 	 85 	 1.53491e-08 
0 	 86 	 1.94629e-08 
0 	 87 	 2.31957e-08 
0 	 88 	 2.5636e-08 
0 	 89 	 2.60018e-08 
0 	 90 	 2.5548e-08 

1 	 0 	 3.98674e-08 
1 	 1 	 4.30811e-08 
1 	 2 	 4.15052e-08 
1 	 3 	 3.67364e-08 
1 	 4 	 3.03762e-08 
1 	 5 	 2.37384e-08 
1 	 6 	 1.76751e-08 
1 	 7 	 1.26138e-08 
1 	 8 	 8.6687e-09 
1 	 9 	 5.75734e-09 
1 	 10 	 3.70584e-09 
1 	 11 	 2.3173e-09 
1 	 12 	 1.41047e-09 
1 	 13 	 8.37071e-10 
1 	 14 	 4.85083e-10 
1 	 15 	 2.74857e-10 
1 	 16 	 1.52449e-10 
1 	 17 	 8.28695e-11 
1 	 18 	 4.41958e-11 
1 	 19 	 2.31447e-11 
1 	 20 	 1.19112e-11 
1 	 21 	 6.03187e-12 
1 	 22 	 3.00735e-12 
1 	 23 	 1.47734e-12 
1 	 24 	 7.15935e-13 
1 	 25 	 3.42443e-13 
1 	 26 	 1.61783e-13 
1 	 27 	 7.55834e-14 
1 	 28 	 3.49608e-14 
1 	 29 	 1.60295e-14 
1 	 30 	 7.31035e-15 
1 	 31 	 3.34514e-15 
1 	 32 	 1.57158e-15 
1 	 33 	 8.02605e-16 
1 	 34 	 4.94011e-16 
1 	 35 	 3.98587e-16 
1 	 36 	 4.04937e-16 
1 	 37 	 4.62635e-16 
1 	 38 	 5.48163e-16 
1 	 39 	 6.4926e-16 
1 	 40 	 7.5799e-16 
1 	 41 	 8.6806e-16 
1 	 42 	 9.73346e-16 
1 	 43 	 1.0678e-15 
1 	 44 	 1.146e-15 
1 	 45 	 1.20304e-15 
1 	 46 	 1.23509e-15 
1 	 47 	 1.24024e-15 
1 	 48 	 1.21812e-15 
1 	 49 	 1.17013e-15 
1 	 50 	 1.09995e-15 
1 	 51 	 1.01273e-15 
1 	 52 	 9.15479e-16 
1 	 53 	 8.18306e-16 
1 	 54 	 7.36419e-16 
1 	 55 	 6.96781e-16 
1 	 56 	 7.53375e-16 
1 	 57 	 1.02063e-15 
1 	 58 	 1.74792e-15 
