0.000000 	 0.000000
0.001000 	 0.000001
0.002000 	 0.000007
0.003000 	 0.000019
0.004000 	 0.000039
0.005000 	 0.000067
0.006000 	 0.000101
0.007000 	 0.000143
0.008000 	 0.000191
0.009000 	 0.000246
0.010000 	 0.000306
0.011000 	 0.000372
0.012000 	 0.000443
0.013000 	 0.000518
0.014000 	 0.000597
0.015000 	 0.000679
0.016000 	 0.000764
0.017000 	 0.000851
0.018000 	 0.000940
0.019000 	 0.001029
0.020000 	 0.001119
0.021000 	 0.001207
0.022000 	 0.001295
0.023000 	 0.001381
0.024000 	 0.001465
0.025000 	 0.001546
0.026000 	 0.001623
0.027000 	 0.001696
0.028000 	 0.001764
0.029000 	 0.001828
0.030000 	 0.001885
0.031000 	 0.001937
0.032000 	 0.001982
0.033000 	 0.002021
0.034000 	 0.002052
0.035000 	 0.002076
0.036000 	 0.002092
0.037000 	 0.002101
0.038000 	 0.002102
0.039000 	 0.002095
0.040000 	 0.002080
0.041000 	 0.002058
0.042000 	 0.002027
0.043000 	 0.001989
0.044000 	 0.001944
0.045000 	 0.001891
0.046000 	 0.001831
0.047000 	 0.001765
0.048000 	 0.001693
0.049000 	 0.001614
0.050000 	 0.001531
0.051000 	 0.001442
0.052000 	 0.001349
0.053000 	 0.001253
0.054000 	 0.001153
0.055000 	 0.001050
0.056000 	 0.000946
0.057000 	 0.000840
0.058000 	 0.000733
0.059000 	 0.000626
0.060000 	 0.000520
0.061000 	 0.000415
0.062000 	 0.000311
0.063000 	 0.000210
0.064000 	 0.000112
0.065000 	 0.000017
0.066000 	 -0.000073
0.067000 	 -0.000159
0.068000 	 -0.000240
0.069000 	 -0.000315
0.070000 	 -0.000384
0.071000 	 -0.000446
0.072000 	 -0.000502
0.073000 	 -0.000550
0.074000 	 -0.000591
0.075000 	 -0.000625
0.076000 	 -0.000650
0.077000 	 -0.000668
0.078000 	 -0.000678
0.079000 	 -0.000679
0.080000 	 -0.000673
0.081000 	 -0.000658
0.082000 	 -0.000636
0.083000 	 -0.000606
0.084000 	 -0.000569
0.085000 	 -0.000525
0.086000 	 -0.000474
0.087000 	 -0.000416
0.088000 	 -0.000352
0.089000 	 -0.000283
0.090000 	 -0.000208
0.091000 	 -0.000129
0.092000 	 -0.000046
0.093000 	 0.000040
0.094000 	 0.000130
0.095000 	 0.000222
0.096000 	 0.000315
0.097000 	 0.000410
0.098000 	 0.000505
0.099000 	 0.000600
0.100000 	 0.000694
0.101000 	 0.000787
0.102000 	 0.000877
0.103000 	 0.000965
0.104000 	 0.001050
0.105000 	 0.001131
0.106000 	 0.001207
0.107000 	 0.001278
0.108000 	 0.001344
0.109000 	 0.001404
0.110000 	 0.001458
0.111000 	 0.001505
0.112000 	 0.001545
0.113000 	 0.001578
0.114000 	 0.001604
0.115000 	 0.001622
0.116000 	 0.001632
0.117000 	 0.001634
0.118000 	 0.001628
0.119000 	 0.001614
0.120000 	 0.001592
0.121000 	 0.001563
0.122000 	 0.001526
0.123000 	 0.001481
0.124000 	 0.001430
0.125000 	 0.001371
0.126000 	 0.001307
0.127000 	 0.001236
0.128000 	 0.001159
0.129000 	 0.001077
0.130000 	 0.000991
0.131000 	 0.000901
0.132000 	 0.000806
0.133000 	 0.000709
0.134000 	 0.000610
0.135000 	 0.000508
0.136000 	 0.000406
0.137000 	 0.000303
0.138000 	 0.000200
0.139000 	 0.000098
0.140000 	 -0.000003
0.141000 	 -0.000102
0.142000 	 -0.000198
0.143000 	 -0.000291
0.144000 	 -0.000380
0.145000 	 -0.000465
0.146000 	 -0.000545
0.147000 	 -0.000620
0.148000 	 -0.000688
0.149000 	 -0.000751
0.150000 	 -0.000807
0.151000 	 -0.000856
0.152000 	 -0.000898
0.153000 	 -0.000932
0.154000 	 -0.000958
0.155000 	 -0.000977
0.156000 	 -0.000988
0.157000 	 -0.000991
0.158000 	 -0.000985
0.159000 	 -0.000972
0.160000 	 -0.000951
0.161000 	 -0.000922
0.162000 	 -0.000886
0.163000 	 -0.000843
0.164000 	 -0.000792
0.165000 	 -0.000735
0.166000 	 -0.000672
0.167000 	 -0.000602
0.168000 	 -0.000528
0.169000 	 -0.000448
0.170000 	 -0.000365
0.171000 	 -0.000277
0.172000 	 -0.000186
0.173000 	 -0.000093
0.174000 	 0.000003
0.175000 	 0.000099
0.176000 	 0.000197
0.177000 	 0.000295
0.178000 	 0.000392
0.179000 	 0.000488
0.180000 	 0.000582
0.181000 	 0.000674
0.182000 	 0.000763
0.183000 	 0.000848
0.184000 	 0.000929
0.185000 	 0.001006
0.186000 	 0.001077
0.187000 	 0.001143
0.188000 	 0.001202
0.189000 	 0.001255
0.190000 	 0.001301
0.191000 	 0.001341
0.192000 	 0.001372
0.193000 	 0.001397
0.194000 	 0.001413
0.195000 	 0.001421
0.196000 	 0.001422
0.197000 	 0.001415
0.198000 	 0.001399
0.199000 	 0.001376
0.200000 	 0.001345
0.201000 	 0.001307
0.202000 	 0.001261
0.203000 	 0.001208
0.204000 	 0.001149
0.205000 	 0.001083
0.206000 	 0.001011
0.207000 	 0.000934
0.208000 	 0.000852
0.209000 	 0.000766
0.210000 	 0.000675
0.211000 	 0.000582
0.212000 	 0.000485
0.213000 	 0.000386
0.214000 	 0.000286
0.215000 	 0.000185
0.216000 	 0.000084
0.217000 	 -0.000017
0.218000 	 -0.000117
